,Name,Date,Developer,Publisher,Genre,Price,Langs,DLC,Mature,Single,Total Review Cnt,Pos Review Cnt,Neg Review Cnt,Score
547,STAR WARS™ Republic Commando™,"1 Mar, 2005",LucasArts,LucasArts,['Action'],36.95,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",0.0,0.0,1.0,12481.0,11931.0,550.0,0.9292769165247072
548,Trine Enchanted Edition,"2 Jul, 2009",Frozenbyte,Frozenbyte,"['Action', 'Adventure', 'Indie']",55.95,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",1.0,0.0,1.0,13335.0,12784.0,551.0,0.9323924083442429
549,FlatOut 2™,"1 Aug, 2006",Bugbear Entertainment,Strategy First,['Racing'],46.19,"['English', 'French', 'German', 'Italian', 'Spanish - Spain', 'Dutch']",0.0,0.0,1.0,11896.0,11392.0,504.0,0.9304879181573456
550,Timberborn,"15 Sep, 2021",Mechanistry,Mechanistry,"['Indie', 'Simulation', 'Strategy', 'Early Access']",92.95,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Italian', 'Japanese', 'Korean']",1.0,0.0,1.0,10873.0,10368.0,505.0,0.9259135725740858
551,Montaro,"25 Jul, 2016",JCKSLAP,MBDL,"['Casual', 'Indie']",3.5,"['English', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'French', 'Japanese', 'Turkish', 'German']",0.0,0.0,1.0,11927.0,11383.0,544.0,0.9274578050082486
552,Pony Island,"4 Jan, 2016",Daniel Mullins Games,Daniel Mullins Games,['Indie'],18.5,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Turkish', 'Portuguese', 'Polish', 'Dutch', 'Russian']",1.0,0.0,1.0,12664.0,12077.0,587.0,0.9272415716883794
553,NEEDY STREAMER OVERLOAD,"21 Jan, 2022",WSS playground,WSS playground,['Simulation'],58.95,"['English', 'Japanese', 'Simplified Chinese']",1.0,0.0,1.0,10174.0,9693.0,481.0,0.9245748473445254
554,Hyperdimension Neptunia Re;Birth1,"28 Jan, 2015","IDEA FACTORY Co., Ltd.","Idea Factory International, Inc.","['RPG', 'Strategy']",55.95,"['English', 'Japanese', 'Traditional Chinese']",1.0,0.0,1.0,11428.0,10840.0,588.0,0.9216180588580232
555,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,"23 Jun, 2020",Purple Lamp,THQ Nordic,"['Action', 'Adventure', 'Casual']",120.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese']",1.0,0.0,1.0,11353.0,10808.0,545.0,0.9248048773655982
556,"Warhammer® 40,000: Dawn of War® - Soulstorm","5 Mar, 2008",Relic Entertainment,SEGA,['Strategy'],47.95,"['English', 'French', 'German']",0.0,0.0,1.0,12443.0,11879.0,564.0,0.9280664475213363
557,Untitled Goose Game,"23 Sep, 2020",House House,Panic,"['Action', 'Indie']",73.95,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Simplified Chinese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Czech', 'Dutch', 'Turkish']",0.0,0.0,1.0,10028.0,9598.0,430.0,0.9285749541270999
558,Descenders,"7 May, 2019",RageSquid,No More Robots,"['Action', 'Racing', 'Sports']",92.95,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Simplified Chinese', 'Traditional Chinese', 'Russian', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Portuguese', 'Turkish', 'Greek', 'Polish']",1.0,0.0,1.0,10662.0,10032.0,630.0,0.9138820841283694
559,AudioSurf,"15 Feb, 2008",Dylan Fitterer,Dylan Fitterer,['Indie'],36.95,['English'],0.0,0.0,1.0,10466.0,10027.0,439.0,0.9298168938221291
560,Machinarium,"16 Oct, 2009",Amanita Design,Amanita Design,"['Adventure', 'Indie']",17.9,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Japanese', 'Korean', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish']",0.0,0.0,1.0,10270.0,9809.0,461.0,0.9268955182451224
561,SYNTHETIK: Legion Rising,"15 Mar, 2018",Flow Fire Games,Flow Fire Games,"['Action', 'Indie']",74.99,"['English', 'German', 'Russian', 'French', 'Italian', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Korean', 'Simplified Chinese', 'Traditional Chinese', 'Japanese']",1.0,0.0,1.0,10340.0,9792.0,548.0,0.9193448967113557
562,ROUNDS,"1 Apr, 2021",Landfall,Landfall,"['Action', 'Indie']",21.95,['English'],0.0,0.0,0.0,8994.0,8583.0,411.0,0.9249890412932686
563,Yakuza Kiwami 2,"9 May, 2019",SEGA,SEGA,"['Action', 'Adventure', 'RPG']",124.95,"['English', 'Japanese']",1.0,1.0,1.0,9562.0,9142.0,420.0,0.9271853654317965
564,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,"2 Sep, 2015",marbenx,marbenx,"['Action', 'Indie', 'Simulation']",3.5,['English'],0.0,1.0,1.0,9489.0,9033.0,456.0,0.9232492041263967
565,LYNE,"17 Mar, 2014",Thomas Bowker,Thomas Bowker,"['Casual', 'Indie']",10.95,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",0.0,0.0,1.0,7859.0,7539.0,320.0,0.9284191676425415
566,Lucy -The Eternity She Wished For-,"28 Feb, 2016",Modern Visual Arts Laboratory,Modern Visual Arts Laboratory,"['Adventure', 'Casual', 'Indie', 'Simulation']",36.95,"['English', 'Japanese', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Korean', 'Spanish - Latin America', 'Portuguese - Brazil', 'French']",1.0,0.0,1.0,7113.0,6770.0,343.0,0.9204943330413842
567,Chronicon,"21 Aug, 2020",Subworld,Subworld,"['Action', 'Adventure', 'Indie', 'RPG']",51.95,"['English', 'Simplified Chinese', 'Spanish - Latin America']",1.0,0.0,1.0,7051.0,6740.0,311.0,0.9242404807259723
568,Door Kickers: Action Squad,"10 Sep, 2018",PixelShard,KillHouse Games,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",51.95,"['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Japanese', 'Korean', 'Portuguese', 'Portuguese - Brazil', 'Simplified Chinese', 'Italian']",1.0,0.0,1.0,7637.0,7246.0,391.0,0.9183817374317313
569,Stumble Guys,"7 Oct, 2021",Kitka Games,Kitka Games,"['Action', 'Casual', 'Indie']",29.5,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Russian']",0.0,0.0,0.0,8395.0,7906.0,489.0,0.912649629291671
570,Stronghold HD,"19 Oct, 2001",FireFly Studios,FireFly Studios,"['Simulation', 'Strategy']",21.95,"['English', 'French', 'German', 'Italian', 'Spanish - Spain', 'Polish', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",1.0,0.0,1.0,7303.0,6957.0,346.0,0.9215273804903992
571,Not For Broadcast,"25 Jan, 2022",NotGames,tinyBuild,"['Adventure', 'Indie', 'Simulation']",92.95,"['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",1.0,1.0,1.0,6969.0,6639.0,330.0,0.9211096149854724
572,Reventure,"4 Jun, 2019",Pixelatto,Pixelatto,"['Adventure', 'Indie']",29.5,"['English', 'Spanish - Spain', 'Simplified Chinese', 'German', 'Japanese', 'French', 'Korean', 'Spanish - Latin America', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Turkish', 'Russian', 'Italian']",1.0,1.0,1.0,6690.0,6362.0,328.0,0.9191617477114318
573,Zup! 2,"5 Dec, 2016",Quiet River,Quiet River,"['Casual', 'Indie']",3.5,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Greek', 'Danish', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese']",1.0,0.0,1.0,6121.0,5852.0,269.0,0.9230124203127806
574,Little Inferno,"19 Nov, 2012",Tomorrow Corporation,Tomorrow Corporation,"['Adventure', 'Casual', 'Indie']",55.95,"['English', 'Dutch', 'French', 'German', 'Spanish - Spain', 'Italian', 'Portuguese - Brazil']",1.0,0.0,1.0,9489.0,8950.0,539.0,0.9150576024142617
575,Empires of the Undergrowth,"1 Dec, 2017",Slug Disco Studios,Slug Disco Studios,"['Indie', 'Simulation', 'Strategy', 'Early Access']",73.95,"['English', 'German', 'Simplified Chinese', 'Spanish - Spain', 'Russian']",0.0,0.0,1.0,5982.0,5684.0,298.0,0.9173423056748431
576,EARTH DEFENSE FORCE 4.1 The Shadow of New Despair,"18 Jul, 2016",SANDLOT,D3 PUBLISHER,['Action'],73.95,"['English', 'Japanese']",1.0,0.0,1.0,7396.0,6995.0,401.0,0.9152730461448352
577,Long Live The Queen,"8 Nov, 2013",Hanako Games,Hanako Games,"['Indie', 'RPG', 'Simulation', 'Strategy']",36.95,['English'],0.0,0.0,1.0,6651.0,6323.0,328.0,0.9188385434556867
578,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition","1 Jan, 2006",Relic Entertainment,SEGA,['Strategy'],47.95,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",0.0,0.0,1.0,7373.0,7022.0,351.0,0.9214038354574383
579,Mount Your Friends,"29 Jul, 2014",Stegersaurus Software Inc.,Stegersaurus Software Inc.,"['Indie', 'Simulation', 'Sports']",18.5,['English'],0.0,1.0,1.0,7441.0,7092.0,349.0,0.9221451018622868
580,Kindergarten,"15 Jun, 2017",Con Man Games,SmashGames,"['Adventure', 'Indie']",18.5,"['English', 'Spanish - Spain']",0.0,1.0,1.0,5036.0,4819.0,217.0,0.9218054795447885
581,System Shock 2,"11 Aug, 1999",Nightdive Studios,Nightdive Studios,"['Action', 'RPG']",36.95,"['English', 'German']",0.0,0.0,1.0,6170.0,5826.0,344.0,0.9121383604569484
582,Beat Hazard,"15 Apr, 2010",Cold Beam Games,Cold Beam Games,"['Action', 'Casual', 'Indie']",36.95,"['English', 'French', 'German', 'Italian', 'Spanish - Spain', 'Dutch']",1.0,0.0,1.0,7077.0,6711.0,366.0,0.9171936608864426
583,Cat Quest,"8 Aug, 2017",The Gentlebros,PQube,"['Action', 'Adventure', 'Indie', 'RPG']",47.95,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Simplified Chinese', 'Thai', 'Traditional Chinese', 'Russian']",0.0,0.0,1.0,6269.0,5978.0,291.0,0.9209551359864542
584,Kingdom Rush Vengeance - Tower Defense,"15 Oct, 2020",Ironhide Game Studio,Ironhide Game Studio,['Strategy'],73.95,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Korean']",0.0,0.0,1.0,4823.0,4598.0,225.0,0.9180614245817794
585,Caves of Qud,"15 Jul, 2015",Freehold Games,Freehold Games,"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",73.95,['English'],1.0,0.0,1.0,4851.0,4642.0,209.0,0.9214132069888744
586,Crawl,"11 Apr, 2017",Powerhoof,Powerhoof,"['Action', 'Indie', 'RPG']",55.95,['English'],1.0,0.0,1.0,5907.0,5609.0,298.0,0.9166311678529316
587,Tales of Maj'Eyal,"31 Dec, 2012",Netcore Games,Netcore Games,"['Adventure', 'Indie', 'RPG']",25.95,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Korean']",1.0,0.0,1.0,5243.0,5012.0,231.0,0.9213330679881009
588,AMID EVIL,"20 Jun, 2019",Indefatigable,New Blood Interactive,"['Action', 'Adventure', 'Indie']",73.95,['English'],1.0,0.0,1.0,4601.0,4416.0,185.0,0.9234915697038937
589,Kingdom Rush Origins - Tower Defense,"17 Oct, 2018",Ironhide Game Studio,Ironhide Game Studio,"['Indie', 'Strategy']",55.95,"['English', 'French', 'German', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese', 'Spanish - Spain']",0.0,0.0,1.0,4307.0,4119.0,188.0,0.919598872223283
590,,,,,,,,,,,,,,
591,Wingspan,"17 Sep, 2020",Monster Couch,Monster Couch,"['Indie', 'Strategy']",73.95,"['English', 'Simplified Chinese', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Traditional Chinese']",1.0,0.0,1.0,4778.0,4511.0,267.0,0.9094525037374062
592,Blood: Fresh Supply™,"9 May, 2019",Nightdive Studios,Nightdive Studios,['Action'],36.95,['English'],0.0,1.0,1.0,4714.0,4508.0,206.0,0.9205383115175766
593,泡沫冬景,"3 Jan, 2020",Nekoday,Nekoday,"['Adventure', 'Casual', 'Indie']",55.95,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese']",1.0,0.0,1.0,4247.0,4060.0,187.0,0.919092998433213
594,The Legend of Heroes: Trails of Cold Steel,"2 Aug, 2017",Nihon Falcom,XSEED Games,['RPG'],149.95,"['English', 'Japanese']",1.0,0.0,1.0,4280.0,4082.0,198.0,0.9171281758426036
595,Airships: Conquer the Skies,"16 Aug, 2018",David Stark,David Stark,"['Action', 'Indie', 'Strategy']",92.95,"['English', 'German', 'French', 'Russian', 'Japanese', 'Simplified Chinese', 'Korean']",1.0,0.0,1.0,4041.0,3876.0,165.0,0.9214739835890597
596,Narcissu 1st & 2nd,"15 May, 2007",stage-nana,Sekai Project,['Indie'],,"['English', 'Japanese']",1.0,0.0,1.0,3744.0,3558.0,186.0,0.9124931954023626
597,Propagation VR,"25 Sep, 2020",WanadevStudio,WanadevStudio,['Action'],,['English'],1.0,1.0,1.0,3578.0,3410.0,168.0,0.9144671420157318
598,The Secret of Monkey Island: Special Edition,"15 Jul, 2009",LucasArts,LucasArts,['Adventure'],36.95,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",0.0,0.0,1.0,3997.0,3822.0,175.0,0.9186413053887378
599,Yuppie Psycho: Executive Edition,"25 Apr, 2019",Baroque Decay,Neon Doctrine,"['Adventure', 'Indie']",62.95,"['English', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Korean', 'Russian', 'French', 'German', 'Japanese', 'Portuguese - Brazil', 'Turkish', 'Ukrainian', 'Italian']",0.0,1.0,1.0,4352.0,4142.0,210.0,0.9154794523143202
